season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,demand_high
1,1,1,4,0,5,1,1,0.22,0.6,0.1045,3,0
1,1,1,5,0,5,1,1,0.22,0.6,0.1045,19,0
1,1,1,6,0,5,1,1,0.24,0.6,0.2836,68,0
1,1,1,7,0,5,1,1,0.22,0.69,0.2239,185,1
1,1,1,8,0,5,1,1,0.22,0.64,0.2537,425,1
1,1,1,9,0,5,1,1,0.22,0.47,0.3881,263,1
1,1,1,10,0,5,1,2,0.22,0.44,0.2836,97,0
1,1,1,11,0,5,1,2,0.2,0.32,0.3582,123,0
1,1,1,12,0,5,1,2,0.2,0.34,0.3284,124,0
1,1,1,13,0,5,1,1,0.22,0.32,0.2985,156,1
1,1,1,14,0,5,1,2,0.22,0.35,0.2985,115,0
1,1,1,15,0,5,1,2,0.22,0.35,0.194,156,1
1,1,1,16,0,5,1,2,0.2,0.37,0.1642,174,1
1,1,1,17,0,5,1,2,0.22,0.32,0.0896,349,1
1,1,1,18,0,5,1,2,0.2,0.34,0.0896,301,1
1,1,1,19,0,5,1,2,0.2,0.37,0.1045,192,1
1,1,1,20,0,5,1,2,0.2,0.34,0.0896,142,0
1,1,1,21,0,5,1,2,0.2,0.37,0.0896,104,0
1,1,1,22,0,5,1,2,0.2,0.37,0.2239,72,0
1,1,1,23,0,5,1,3,0.16,0.64,0.2239,38,0
1,1,1,0,0,6,0,3,0.16,0.64,0.2239,24,0
1,1,1,1,0,6,0,3,0.14,0.86,0.194,23,0
1,1,1,2,0,6,0,3,0.14,0.86,0.0896,26,0
1,1,1,3,0,6,0,3,0.14,0.93,0.0896,13,0
1,1,1,4,0,6,0,3,0.16,0.86,0.0896,1,0
1,1,1,5,0,6,0,3,0.16,0.86,0.1045,2,0
1,1,1,6,0,6,0,3,0.16,0.93,0.1642,1,0
1,1,1,7,0,6,0,3,0.16,0.93,0.1642,13,0
1,1,1,8,0,6,0,2,0.16,0.93,0.2537,25,0
1,1,1,9,0,6,0,2,0.16,0.93,0.2537,42,0
1,1,1,10,0,6,0,3,0.16,0.93,0.2537,45,0
1,1,1,11,0,6,0,2,0.18,0.86,0.1045,63,0
1,1,1,12,0,6,0,2,0.2,0.8,0.1642,67,0
1,1,1,13,0,6,0,2,0.2,0.8,0.2537,76,0
1,1,1,14,0,6,0,3,0.2,0.8,0.194,95,0
1,1,1,15,0,6,0,3,0.2,0.8,0.194,119,0
1,1,1,16,0,6,0,2,0.2,0.8,0.2985,118,0
1,1,1,17,0,6,0,2,0.2,0.8,0.3881,106,0
1,1,1,18,0,6,0,2,0.2,0.75,0.3881,110,0
1,1,1,19,0,6,0,2,0.18,0.8,0.3881,85,0
1,1,1,20,0,6,0,2,0.18,0.8,0.2985,67,0
1,1,1,21,0,6,0,1,0.18,0.74,0.3284,69,0
1,1,1,22,0,6,0,2,0.18,0.74,0.2985,59,0
1,1,1,23,0,6,0,2,0.16,0.8,0.2537,52,0
1,1,1,0,0,0,0,1,0.16,0.8,0.2985,52,0
1,1,1,1,0,0,0,2,0.18,0.74,0.2985,50,0
1,1,1,2,0,0,0,2,0.18,0.74,0.2836,47,0
1,1,1,3,0,0,0,2,0.18,0.69,0.2836,21,0
1,1,1,4,0,0,0,3,0.16,0.8,0.2836,2,0
1,1,1,5,0,0,0,3,0.16,0.74,0.2239,3,0
1,1,1,6,0,0,0,2,0.16,0.74,0.2239,4,0
1,1,1,7,0,0,0,2,0.16,0.74,0.2239,13,0
1,1,1,8,0,0,0,2,0.16,0.74,0.2239,32,0
1,1,1,9,0,0,0,2,0.16,0.74,0.2239,63,0
1,1,1,10,0,0,0,2,0.16,0.74,0.2836,129,0
1,1,1,11,0,0,0,3,0.16,0.8,0.2537,133,0
1,1,1,12,0,0,0,2,0.16,0.8,0.2239,185,1
1,1,1,13,0,0,0,2,0.16,0.8,0.1343,199,1
1,1,1,14,0,0,0,2,0.16,0.8,0.1642,182,1
1,1,1,15,0,0,0,2,0.16,0.8,0.194,176,1
1,1,1,16,0,0,0,2,0.16,0.8,0.194,155,1
1,1,1,17,0,0,0,2,0.16,0.8,0.1045,108,0
1,1,1,18,0,0,0,3,0.16,0.86,0.1045,121,0
1,1,1,19,0,0,0,3,0.16,0.86,0.1045,89,0
1,1,1,20,0,0,0,3,0.16,0.86,0.1642,74,0
1,1,1,21,0,0,0,3,0.16,0.86,0.1045,44,0
1,1,1,22,0,0,0,2,0.16,0.93,0.0896,58,0
1,1,1,23,0,0,0,2,0.16,0.93,0.1045,37,0
1,1,1,0,0,1,1,2,0.18,0.86,0.0896,19,0
1,1,1,1,0,1,1,2,0.18,0.86,0.1045,4,0
1,1,1,2,0,1,1,2,0.18,0.86,0.1045,2,0
1,1,1,3,0,1,1,2,0.18,0.86,0.0896,1,0
1,1,1,4,0,1,1,2,0.2,0.8,0.0896,1,0
1,1,1,5,0,1,1,2,0.2,0.86,0.0896,19,0
1,1,1,6,0,1,1,2,0.2,0.86,0.0896,42,0
1,1,1,7,0,1,1,3,0.2,0.86,0.0896,122,0
1,1,1,8,0,1,1,3,0.2,0.86,0.1343,272,1
1,1,1,9,0,1,1,2,0.2,0.86,0.0896,211,1
1,1,1,10,0,1,1,2,0.2,0.93,0.0896,149,1
1,1,1,11,0,1,1,2,0.2,0.93,0.0896,62,0
1,1,1,12,0,1,1,2,0.22,0.93,0.0896,62,0
1,1,1,13,0,1,1,3,0.22,0.93,0.0896,37,0
1,1,1,14,0,1,1,3,0.22,0.93,0.194,61,0
1,1,1,15,0,1,1,2,0.22,1.0,0.2239,74,0
1,1,1,16,0,1,1,2,0.24,0.93,0.1642,122,0
1,1,1,17,0,1,1,2,0.24,0.96,0.1045,276,1
1,1,1,18,0,1,1,2,0.24,0.93,0.1343,282,1
1,1,1,19,0,1,1,2,0.26,0.93,0.1642,220,1
1,1,1,20,0,1,1,2,0.26,1.0,0.1642,169,1
1,1,1,21,0,1,1,2,0.26,1.0,0.2836,120,0
1,1,1,22,0,1,1,2,0.26,1.0,0.2836,68,0
1,1,1,23,0,1,1,2,0.28,0.93,0.3284,37,0
1,1,1,0,0,2,1,2,0.3,1.0,0.2836,25,0
1,1,1,1,0,2,1,2,0.32,0.93,0.2537,9,0
1,1,1,2,0,2,1,2,0.32,0.93,0.2239,8,0
1,1,1,3,0,2,1,2,0.32,0.93,0.1343,3,0
1,1,1,4,0,2,1,2,0.3,1.0,0.0896,2,0
1,1,1,5,0,2,1,2,0.3,1.0,0.0896,26,0
1,1,1,6,0,2,1,2,0.32,0.93,0.194,89,0
1,1,1,7,0,2,1,2,0.32,0.93,0.1343,232,1
1,1,1,8,0,2,1,2,0.32,0.93,0.1343,490,1
1,1,1,9,0,2,1,2,0.32,0.87,0.0896,255,1
1,1,1,10,0,2,1,1,0.32,0.93,0.0896,116,0
1,1,1,11,0,2,1,1,0.34,0.87,0.1343,153,1
1,1,1,12,0,2,1,1,0.34,0.87,0.1642,175,1
1,1,1,13,0,2,1,1,0.34,0.87,0.1642,203,1
1,1,1,14,0,2,1,1,0.36,0.81,0.2239,173,1
1,1,1,15,0,2,1,2,0.4,0.71,0.1642,208,1
1,1,1,16,0,2,1,1,0.4,0.71,0.1343,278,1
1,1,1,17,0,2,1,1,0.42,0.67,0.0896,515,1
1,1,1,18,0,2,1,1,0.4,0.62,0.0896,423,1
1,1,1,19,0,2,1,1,0.44,0.51,0.0896,331,1
1,1,1,20,0,2,1,1,0.32,0.76,0.0896,229,1
1,1,1,21,0,2,1,1,0.36,0.71,0.0896,172,1
1,1,1,22,0,2,1,1,0.32,0.81,0.0896,125,0
1,1,1,23,0,2,1,1,0.32,0.76,0.0896,99,0
1,1,1,0,0,3,1,1,0.26,0.93,0.0896,31,0
1,1,1,1,0,3,1,1,0.3,0.7,0.2239,13,0
1,1,1,2,0,3,1,1,0.28,0.7,0.194,6,0
1,1,1,3,0,3,1,1,0.26,0.75,0.194,1,0
1,1,1,4,0,3,1,1,0.26,0.7,0.2836,4,0
1,1,1,5,0,3,1,1,0.26,0.7,0.2836,33,0
1,1,1,6,0,3,1,1,0.24,0.73,0.2239,88,0
1,1,1,7,0,3,1,1,0.24,0.75,0.2239,257,1
1,1,1,8,0,3,1,1,0.24,0.7,0.2537,513,1
1,1,1,9,0,3,1,1,0.24,0.7,0.2537,236,1
1,1,1,10,0,3,1,2,0.26,0.7,0.3284,141,0
1,1,1,11,0,3,1,2,0.3,0.61,0.2985,157,1
1,1,1,12,0,3,1,1,0.32,0.53,0.1343,193,1
1,1,1,13,0,3,1,1,0.34,0.49,0.1343,212,1
1,1,1,14,0,3,1,1,0.34,0.49,0.0896,160,1
1,1,1,15,0,3,1,1,0.36,0.46,0.0896,155,1
1,1,1,16,0,3,1,1,0.34,0.53,0.1642,246,1
1,1,1,17,0,3,1,1,0.36,0.53,0.1642,470,1
1,1,1,18,0,3,1,1,0.32,0.66,0.1343,439,1
1,1,1,19,0,3,1,2,0.34,0.53,0.0896,316,1
1,1,1,20,0,3,1,1,0.32,0.61,0.194,235,1
1,1,1,21,0,3,1,1,0.3,0.65,0.0896,185,1
1,1,1,22,0,3,1,1,0.3,0.65,0.0896,113,0
1,1,1,23,0,3,1,2,0.28,0.65,0.0896,66,0
1,1,1,0,0,4,1,2,0.28,0.75,0.1045,25,0
1,1,1,1,0,4,1,2,0.28,0.75,0.0896,21,0
1,1,1,2,0,4,1,2,0.28,0.75,0.1642,7,0
1,1,1,3,0,4,1,2,0.28,0.75,0.0896,6,0
1,1,1,4,0,4,1,1,0.28,0.75,0.0896,3,0
1,1,1,5,0,4,1,2,0.3,0.75,0.1045,28,0
1,1,1,6,0,4,1,2,0.28,0.81,0.0896,88,0
1,1,1,7,0,4,1,2,0.28,0.81,0.0896,239,1
1,1,1,8,0,4,1,2,0.28,0.81,0.0896,530,1
1,1,1,9,0,4,1,2,0.3,0.81,0.0896,274,1
1,1,1,10,0,4,1,2,0.3,0.81,0.1343,108,0
1,1,1,11,0,4,1,2,0.3,0.87,0.1045,111,0
1,1,1,12,0,4,1,2,0.34,0.81,0.1343,165,1
1,1,1,13,0,4,1,2,0.38,0.71,0.0896,173,1
1,1,1,14,0,4,1,2,0.4,0.71,0.1045,128,0
1,1,1,15,0,4,1,2,0.42,0.71,0.1045,164,1
1,1,1,16,0,4,1,2,0.4,0.71,0.0896,224,1
1,1,1,17,0,4,1,2,0.42,0.71,0.0896,413,1
1,1,1,18,0,4,1,2,0.42,0.71,0.0896,406,1
1,1,1,19,0,4,1,2,0.4,0.76,0.1045,313,1
1,1,1,20,0,4,1,2,0.4,0.82,0.1343,224,1
1,1,1,21,0,4,1,2,0.4,0.76,0.1045,192,1
1,1,1,22,0,4,1,1,0.38,0.82,0.1045,142,0
1,1,1,23,0,4,1,2,0.4,0.82,0.0896,91,0
1,1,1,0,0,5,1,2,0.4,0.82,0.2537,38,0
1,1,1,1,0,5,1,2,0.4,0.87,0.2239,29,0
1,1,1,2,0,5,1,1,0.42,0.94,0.1343,13,0
1,1,1,3,0,5,1,2,0.42,0.94,0.2836,8,0
1,1,1,4,0,5,1,2,0.4,1.0,0.2985,4,0
1,1,1,5,0,5,1,2,0.42,0.94,0.3284,24,0
1,1,1,6,0,5,1,2,0.42,1.0,0.3284,72,0
1,1,1,7,0,5,1,2,0.42,1.0,0.2985,134,0
1,1,1,8,0,5,1,3,0.5,0.88,0.2836,220,1
1,1,1,9,0,5,1,3,0.5,0.88,0.2836,107,0
1,1,1,10,0,5,1,3,0.48,1.0,0.1642,126,0
1,1,1,11,0,5,1,2,0.48,0.94,0.1343,105,0
1,1,1,12,0,5,1,2,0.5,0.88,0.1642,180,1
1,1,1,13,0,5,1,1,0.5,0.59,0.4627,201,1
1,1,1,14,0,5,1,1,0.5,0.55,0.5522,176,1
1,1,1,15,0,5,1,1,0.48,0.51,0.3284,197,1
1,1,1,16,0,5,1,1,0.44,0.51,0.5522,267,1
1,1,1,17,0,5,1,1,0.42,0.5,0.5821,422,1
1,1,1,18,0,5,1,1,0.4,0.5,0.4925,383,1
1,1,1,19,0,5,1,1,0.36,0.5,0.3881,251,1
1,1,1,20,0,5,1,1,0.34,0.53,0.3582,159,1
1,1,1,21,0,5,1,1,0.34,0.53,0.5224,135,0
1,1,1,22,0,5,1,1,0.34,0.49,0.3881,119,0
1,1,1,23,0,5,1,1,0.32,0.49,0.4179,86,0
1,1,1,0,0,6,0,1,0.3,0.52,0.2836,69,0
1,1,1,1,0,6,0,1,0.3,0.52,0.1642,58,0
1,1,1,2,0,6,0,1,0.26,0.6,0.0896,41,0
1,1,1,3,0,6,0,1,0.26,0.6,0.0896,17,0
1,1,1,4,0,6,0,1,0.26,0.6,0.1642,8,0
1,1,1,5,0,6,0,1,0.24,0.75,0.0896,10,0
1,1,1,6,0,6,0,1,0.24,0.7,0.0896,15,0
1,1,1,7,0,6,0,1,0.22,0.75,0.0896,31,0
1,1,1,8,0,6,0,1,0.2,0.8,0.0896,91,0
1,1,1,9,0,6,0,1,0.22,0.8,0.0896,158,1
1,1,1,10,0,6,0,1,0.26,0.7,0.1343,191,1
1,1,1,11,0,6,0,1,0.3,0.56,0.1343,296,1
1,1,1,12,0,6,0,1,0.3,0.61,0.2836,314,1
1,1,1,13,0,6,0,1,0.34,0.57,0.2537,373,1
1,1,1,14,0,6,0,1,0.38,0.5,0.3881,362,1
1,1,1,15,0,6,0,1,0.4,0.47,0.3284,410,1
1,1,1,16,0,6,0,1,0.42,0.44,0.3582,407,1
1,1,1,17,0,6,0,1,0.42,0.44,0.3881,290,1
1,1,1,18,0,6,0,1,0.42,0.41,0.2239,241,1
1,1,1,19,0,6,0,2,0.42,0.41,0.5522,206,1
1,1,1,20,0,6,0,1,0.4,0.35,0.3881,120,0
1,1,1,21,0,6,0,1,0.36,0.29,0.3582,127,0
1,1,1,22,0,6,0,1,0.34,0.34,0.194,103,0
1,1,1,23,0,6,0,1,0.32,0.31,0.194,85,0
1,1,1,0,0,0,0,1,0.3,0.33,0.2239,96,0
1,1,1,1,0,0,0,1,0.3,0.28,0.3582,73,0
1,1,1,2,0,0,0,1,0.28,0.26,0.3284,51,0
1,1,1,3,0,0,0,1,0.26,0.28,0.194,21,0
1,1,1,4,0,0,0,1,0.24,0.3,0.0896,5,0
1,1,1,5,0,0,0,1,0.2,0.51,0.1343,7,0
1,1,1,6,0,0,0,1,0.2,0.4,0.1045,5,0
1,1,1,7,0,0,0,1,0.2,0.37,0.1343,12,0
1,1,1,8,0,0,0,1,0.18,0.4,0.1343,70,0
1,1,1,9,0,0,0,1,0.18,0.43,0.1343,111,0
1,1,1,10,0,0,0,1,0.24,0.35,0.1343,191,1
1,1,1,11,0,0,0,1,0.28,0.28,0.2239,255,1
1,1,1,12,0,0,0,1,0.32,0.26,0.2239,288,1
1,1,1,13,0,0,0,1,0.32,0.26,0.2239,316,1
1,1,1,14,0,0,0,1,0.32,0.26,0.2537,280,1
1,1,1,15,0,0,0,1,0.36,0.25,0.2836,310,1
1,1,1,16,0,0,0,1,0.36,0.21,0.4179,322,1
1,1,1,17,0,0,0,1,0.36,0.21,0.4179,234,1
1,1,1,18,0,0,0,1,0.34,0.23,0.3582,168,1
1,1,1,19,0,0,0,1,0.32,0.29,0.2537,159,1
1,1,1,20,0,0,0,1,0.3,0.39,0.2239,111,0
1,1,1,21,0,0,0,1,0.3,0.33,0.2836,69,0
1,1,1,22,0,0,0,1,0.32,0.26,0.3881,64,0
1,1,1,23,0,0,0,1,0.3,0.33,0.3284,25,0
1,1,1,0,0,1,1,2,0.32,0.26,0.4179,10,0
1,1,1,1,0,1,1,1,0.26,0.6,0.3582,9,0
1,1,1,2,0,1,1,1,0.24,0.48,0.3582,7,0
1,1,1,3,0,1,1,1,0.24,0.48,0.194,4,0
1,1,1,4,0,1,1,1,0.2,0.51,0.1343,5,0
1,1,1,5,0,1,1,1,0.2,0.51,0.1343,26,0
1,1,1,6,0,1,1,1,0.22,0.44,0.2537,80,0
1,1,1,7,0,1,1,1,0.22,0.44,0.2836,225,1
1,1,1,8,0,1,1,1,0.2,0.47,0.2239,493,1
1,1,1,9,0,1,1,1,0.2,0.47,0.2239,198,1
1,1,1,10,0,1,1,1,0.22,0.41,0.2836,85,0
1,1,1,11,0,1,1,1,0.26,0.38,0.0896,99,0
1,1,1,12,0,1,1,1,0.26,0.35,0.3881,134,0
1,1,1,13,0,1,1,1,0.3,0.31,0.194,132,0
1,1,1,14,0,1,1,1,0.32,0.24,0.1343,115,0
1,1,1,15,0,1,1,1,0.32,0.24,0.194,138,0
1,1,1,16,0,1,1,1,0.34,0.25,0.194,221,1
1,1,1,17,0,1,1,1,0.36,0.21,0.194,438,1
1,1,1,18,0,1,1,1,0.34,0.23,0.1642,410,1
1,1,1,19,0,1,1,1,0.3,0.45,0.1045,306,1
1,1,1,20,0,1,1,1,0.3,0.39,0.1642,181,1
1,1,1,21,0,1,1,1,0.3,0.42,0.1642,162,1
1,1,1,22,0,1,1,1,0.28,0.48,0.2239,94,0
1,1,1,23,0,1,1,1,0.26,0.6,0.194,52,0
1,1,1,0,0,2,1,1,0.28,0.52,0.2537,15,0
1,1,1,1,0,2,1,1,0.3,0.42,0.2985,8,0
1,1,1,2,0,2,1,1,0.3,0.42,0.2239,2,0
1,1,1,3,0,2,1,1,0.3,0.45,0.2239,2,0
1,1,1,4,0,2,1,1,0.3,0.49,0.194,1,0
1,1,1,5,0,2,1,1,0.3,0.49,0.194,22,0
1,1,1,6,0,2,1,1,0.28,0.52,0.1642,104,0
1,1,1,7,0,2,1,1,0.26,0.6,0.194,279,1
1,1,1,8,0,2,1,1,0.26,0.6,0.1045,512,1
1,1,1,9,0,2,1,1,0.3,0.52,0.194,261,1
1,1,1,10,0,2,1,2,0.32,0.57,0.194,144,1
1,1,1,11,0,2,1,1,0.4,0.37,0.2836,139,0
1,1,1,12,0,2,1,1,0.4,0.43,0.2985,194,1
1,1,1,13,0,2,1,1,0.46,0.36,0.2239,198,1
1,1,1,14,0,2,1,1,0.5,0.29,0.3284,160,1
1,1,1,15,0,2,1,1,0.54,0.26,0.4478,177,1
1,1,1,16,0,2,1,1,0.54,0.26,0.4478,307,1
1,1,1,17,0,2,1,1,0.54,0.26,0.4179,559,1
1,1,1,18,0,2,1,1,0.54,0.24,0.3582,502,1
1,1,1,19,0,2,1,1,0.5,0.29,0.2836,328,1
1,1,1,20,0,2,1,1,0.4,0.58,0.1045,238,1
1,1,1,21,0,2,1,1,0.46,0.33,0.2985,165,1
1,1,1,22,0,2,1,1,0.44,0.35,0.2985,129,0
1,1,1,23,0,2,1,1,0.44,0.38,0.2537,63,0
1,1,2,0,0,3,1,1,0.44,0.38,0.2836,31,0
1,1,2,1,0,3,1,1,0.44,0.41,0.2836,4,0
1,1,2,2,0,3,1,1,0.44,0.44,0.2836,7,0
1,1,2,3,0,3,1,1,0.44,0.44,0.194,3,0
1,1,2,4,0,3,1,1,0.4,0.5,0.1642,1,0
1,1,2,5,0,3,1,1,0.4,0.5,0.1642,18,0
1,1,2,6,0,3,1,3,0.4,0.54,0.1642,67,0
1,1,2,7,0,3,1,3,0.38,0.62,0.0896,208,1
1,1,2,8,0,3,1,3,0.36,0.73,0.1045,520,1
1,1,2,9,0,3,1,2,0.36,0.71,0.194,276,1
1,1,2,10,0,3,1,1,0.4,0.62,0.1343,133,0
1,1,2,11,0,3,1,1,0.4,0.58,0.1642,143,1
1,1,2,12,0,3,1,1,0.44,0.54,0.1045,179,1
1,1,2,13,0,3,1,1,0.46,0.47,0.2239,186,1
1,1,2,14,0,3,1,1,0.62,0.33,0.2239,192,1
1,1,2,15,0,3,1,1,0.6,0.35,0.2836,194,1
1,1,2,16,0,3,1,1,0.6,0.4,0.2239,283,1
1,1,2,17,0,3,1,1,0.58,0.43,0.194,539,1
1,1,2,18,0,3,1,1,0.56,0.46,0.1642,526,1
1,1,2,19,0,3,1,1,0.54,0.52,0.2836,335,1
1,1,2,20,0,3,1,1,0.52,0.52,0.1642,264,1
1,1,2,21,0,3,1,1,0.52,0.52,0.1642,233,1
1,1,2,22,0,3,1,1,0.5,0.55,0.194,140,0
1,1,2,23,0,3,1,1,0.46,0.63,0.0896,97,0
1,1,2,0,0,4,1,1,0.46,0.59,0.1343,31,0
1,1,2,1,0,4,1,2,0.46,0.55,0.0896,17,0
1,1,2,2,0,4,1,2,0.42,0.67,0.1343,9,0
1,1,2,3,0,4,1,2,0.42,0.67,0.1343,2,0
1,1,2,4,0,4,1,3,0.4,0.82,0.0896,1,0
1,1,2,5,0,4,1,3,0.4,0.82,0.0896,19,0
1,1,2,6,0,4,1,3,0.36,0.9,0.0896,74,0
1,1,2,7,0,4,1,3,0.36,0.93,0.0896,205,1
1,1,2,8,0,4,1,3,0.4,0.87,0.0896,445,1
1,1,2,9,0,4,1,3,0.38,0.87,0.0896,228,1
1,1,2,10,0,4,1,3,0.42,0.77,0.1045,78,0
1,1,2,11,0,4,1,3,0.4,0.82,0.2537,105,0
1,1,2,12,0,4,1,1,0.42,0.82,0.0896,148,1
1,1,2,13,0,4,1,2,0.42,0.77,0.0896,137,0
1,1,2,14,0,4,1,1,0.4,0.76,0.1045,141,0
1,1,2,15,0,4,1,1,0.46,0.67,0.1642,174,1
1,1,2,16,0,4,1,1,0.46,0.55,0.2836,229,1
1,1,2,17,0,4,1,1,0.42,0.54,0.4925,450,1
1,1,2,18,0,4,1,1,0.4,0.43,0.4627,410,1
1,1,2,19,0,4,1,1,0.38,0.43,0.5224,327,1
1,1,2,20,0,4,1,1,0.36,0.46,0.5224,213,1
1,1,2,21,0,4,1,1,0.34,0.46,0.4179,148,1
1,1,2,22,0,4,1,1,0.32,0.49,0.4179,109,0
1,1,2,23,0,4,1,1,0.32,0.49,0.2537,61,0
1,1,2,0,0,5,1,1,0.32,0.53,0.3881,38,0
1,1,2,1,0,5,1,1,0.3,0.56,0.3284,22,0
1,1,2,2,0,5,1,1,0.3,0.52,0.2239,6,0
1,1,2,3,0,5,1,1,0.28,0.56,0.2985,4,0
1,1,2,4,0,5,1,1,0.26,0.6,0.2239,2,0
1,1,2,5,0,5,1,1,0.26,0.6,0.2239,17,0
1,1,2,6,0,5,1,1,0.24,0.65,0.1642,88,0
1,1,2,7,0,5,1,1,0.24,0.65,0.2239,226,1
1,1,2,8,0,5,1,1,0.24,0.65,0.2239,441,1
1,1,2,9,0,5,1,1,0.24,0.65,0.194,270,1
1,1,2,10,0,5,1,1,0.28,0.56,0.2836,129,0
1,1,2,11,0,5,1,1,0.32,0.53,0.2985,164,1
1,1,2,12,0,5,1,1,0.34,0.46,0.1343,216,1
1,1,2,13,0,5,1,1,0.36,0.46,0.0896,198,1
1,1,2,14,0,5,1,1,0.36,0.46,0.2239,170,1
1,1,2,15,0,5,1,1,0.38,0.4,0.0896,216,1
1,1,2,16,0,5,1,1,0.4,0.37,0.1045,311,1
1,1,2,17,0,5,1,1,0.4,0.37,0.0896,488,1
1,1,2,18,0,5,1,1,0.38,0.4,0.1343,385,1
1,1,2,19,0,5,1,1,0.34,0.49,0.1045,267,1
1,1,2,20,0,5,1,1,0.34,0.49,0.1045,163,1
1,1,2,21,0,5,1,1,0.34,0.49,0.1045,134,0
1,1,2,22,0,5,1,1,0.34,0.49,0.1045,119,0
1,1,2,23,0,5,1,1,0.26,0.7,0.1045,77,0
1,1,2,0,0,6,0,1,0.26,0.7,0.1045,86,0
1,1,2,1,0,6,0,1,0.26,0.7,0.1045,43,0
1,1,2,2,0,6,0,1,0.24,0.7,0.0896,44,0
1,1,2,3,0,6,0,1,0.24,0.75,0.0896,18,0
1,1,2,4,0,6,0,1,0.24,0.81,0.0896,6,0
1,1,2,5,0,6,0,1,0.24,0.81,0.0896,4,0
1,1,2,6,0,6,0,1,0.22,0.87,0.1343,5,0
1,1,2,7,0,6,0,2,0.24,0.87,0.1343,28,0
1,1,2,8,0,6,0,1,0.24,0.87,0.0896,90,0
1,1,2,9,0,6,0,1,0.24,0.81,0.1343,157,1
1,1,2,10,0,6,0,1,0.24,0.87,0.1045,224,1
1,1,2,11,0,6,0,1,0.3,0.7,0.0896,270,1
1,1,2,12,0,6,0,2,0.3,0.7,0.0896,300,1
1,1,2,13,0,6,0,2,0.3,0.7,0.194,302,1
1,1,2,14,0,6,0,2,0.32,0.66,0.2239,276,1
1,1,2,15,0,6,0,2,0.32,0.66,0.2239,305,1
1,1,2,16,0,6,0,2,0.34,0.61,0.1642,143,1
1,1,2,17,0,6,0,3,0.3,0.7,0.194,67,0
1,1,2,18,0,6,0,3,0.28,0.75,0.1642,64,0
1,1,2,19,0,6,0,3,0.26,0.87,0.1343,80,0
1,1,2,20,0,6,0,3,0.24,0.93,0.194,77,0
1,1,2,21,0,6,0,3,0.24,0.93,0.1343,78,0
1,1,2,22,0,6,0,2,0.24,0.87,0.0896,95,0
1,1,2,23,0,6,0,2,0.24,0.87,0.1343,70,0
1,1,2,0,0,0,0,2,0.24,0.87,0.1343,61,0
1,1,2,1,0,0,0,2,0.24,0.93,0.1045,51,0
1,1,2,2,0,0,0,2,0.24,0.93,0.1045,63,0
1,1,2,3,0,0,0,3,0.24,0.87,0.0896,17,0
1,1,2,4,0,0,0,2,0.24,0.87,0.1343,9,0
1,1,2,5,0,0,0,3,0.26,0.81,0.194,4,0
1,1,2,6,0,0,0,2,0.26,0.7,0.2537,4,0
1,1,2,7,0,0,0,2,0.24,0.75,0.1642,16,0
1,1,2,8,0,0,0,2,0.24,0.75,0.1642,62,0
1,1,2,9,0,0,0,2,0.24,0.7,0.2239,92,0
1,1,2,10,0,0,0,2,0.26,0.65,0.2836,148,1
1,1,2,11,0,0,0,2,0.26,0.7,0.194,182,1
1,1,2,12,0,0,0,2,0.26,0.65,0.194,248,1
1,1,2,13,0,0,0,2,0.28,0.61,0.1642,274,1
1,1,2,14,0,0,0,1,0.3,0.61,0.1642,243,1
1,1,2,15,0,0,0,2,0.3,0.56,0.2537,272,1
1,1,2,16,0,0,0,1,0.3,0.56,0.2239,296,1
1,1,2,17,0,0,0,1,0.32,0.53,0.1642,306,1
1,1,2,18,0,0,0,1,0.3,0.52,0.2537,181,1
1,1,2,19,0,0,0,1,0.3,0.52,0.2239,69,0
1,1,2,20,0,0,0,1,0.28,0.56,0.194,50,0
1,1,2,21,0,0,0,1,0.28,0.56,0.1045,66,0
1,1,2,22,0,0,0,1,0.26,0.6,0.1045,191,1
1,1,2,23,0,0,0,1,0.24,0.7,0.1343,42,0
1,1,2,0,0,1,1,1,0.24,0.65,0.1343,21,0
1,1,2,1,0,1,1,1,0.22,0.75,0.0896,6,0
1,1,2,2,0,1,1,1,0.22,0.75,0.0896,3,0
1,1,2,4,0,1,1,1,0.18,0.8,0.1045,2,0
1,1,2,5,0,1,1,1,0.18,0.8,0.1045,17,0
1,1,2,6,0,1,1,1,0.16,0.86,0.1045,72,0
1,1,2,7,0,1,1,1,0.16,0.86,0.1045,234,1
1,1,2,8,0,1,1,1,0.16,0.86,0.1343,444,1
1,1,2,9,0,1,1,1,0.18,0.8,0.1045,277,1
1,1,2,10,0,1,1,1,0.22,0.75,0.1045,116,0
1,1,2,11,0,1,1,1,0.26,0.7,0.1343,116,0
1,1,2,12,0,1,1,1,0.32,0.61,0.1642,150,1
1,1,2,13,0,1,1,1,0.38,0.4,0.2239,141,0
1,1,2,14,0,1,1,1,0.4,0.35,0.1642,140,0
1,1,2,15,0,1,1,1,0.42,0.32,0.2836,171,1
1,1,2,16,0,1,1,1,0.4,0.43,0.2537,228,1
1,1,2,17,0,1,1,1,0.4,0.43,0.2537,430,1
1,1,2,18,0,1,1,1,0.38,0.43,0.2239,437,1
1,1,2,19,0,1,1,1,0.36,0.43,0.2537,291,1
